DateTime,heii_qu,heii_qd,heni_qu,isli_qu
4/5/2009,2964.94,5180,55.49,365.2
4/6/2009,3089.68,6240,55.68,487.79
4/7/2009,3408.37,7160,-10.95,370.73
4/8/2009,4083.47,7410,55.76,510.37
4/9/2009,4277.99,7580,22.5,480
4/10/2009,4520.6,7620,56.35,502.94
4/11/2009,3537.3,8190,-43.96,361.42
4/12/2009,4484.86,9440,89.68,499.1
4/13/2009,5397.14,10700,123.51,693.12
4/14/2009,5756.79,11900,123.31,628.63
4/15/2009,7047.33,13700,190.23,899.4
4/16/2009,8275.26,15700,-11.73,466.72
4/17/2009,7297.93,16400,22.07,532
4/18/2009,7762.99,16400,-11.28,462
4/19/2009,8780.1,16700,22.68,582.35
4/20/2009,9138.01,17300,191.76,747.12
4/21/2009,10899.75,18000,226.81,858.08
4/22/2009,12401.9,19000,-111.58,601.21
4/23/2009,13886.46,19400,331.39,926.98
4/24/2009,13957.79,19000,93.1,780.58
4/25/2009,13490.54,18200,127.75,712.76
4/26/2009,11388.13,18000,106.35,1082.68
4/27/2009,9867.99,17900,118.58,663.03
4/28/2009,9431.76,17900,120.09,945.15
4/29/2009,9885.68,18500,94.6,827.14
4/30/2009,8661.44,18000,40.22,724.34
5/1/2009,8677.18,17700,-30.02,651.13
5/2/2009,9432.82,18000,72.75,791.04
5/3/2009,9578.2,16700,211.55,1098.31
5/4/2009,10894.7,18400,116.46,1037.01
5/5/2009,13040.72,18500,93.7,1420.05
5/6/2009,13948.62,18700,94.04,935.31
5/7/2009,13765.03,18700,-40.08,1328.19
5/8/2009,13294.54,18400,211.51,1372.56
5/9/2009,12385.58,18100,-65.71,957.87
5/10/2009,11681.94,18000,-31.49,1769.42
5/11/2009,12788.17,17900,70.45,1644.95
5/12/2009,13588.74,16700,35.68,2058.01
5/13/2009,14212.34,15700,28.25,965.72
5/14/2009,13172,14700,-186.44,665.75
5/15/2009,12873.73,14400,220.73,1513.72
5/16/2009,13852.24,14500,82.4,1246.81
5/17/2009,15651.93,14600,98,1231.57
5/18/2009,18377,14700,-38.38,773
5/19/2009,22877.34,14900,131.59,1377.28
5/20/2009,27719.71,15000,174.45,1341.46
5/21/2009,29896.76,15000,-187.58,938.8
5/22/2009,28315.93,14800,287.38,1392.6
5/23/2009,27577.8,14800,-17.95,850.12
5/24/2009,29200.49,14800,84.17,1370.64
5/25/2009,30190.25,14700,151.85,1159.58
5/26/2009,29229.98,14600,83.89,1163.61
5/27/2009,29884.37,14500,152.16,1339.32
5/28/2009,29105.65,14500,49.69,807.13
5/29/2009,30204.02,14200,176.22,1091.29
5/30/2009,31252.1,13700,-71.73,840.75
5/31/2009,30884.44,13200,476.12,1360.81
6/1/2009,34463.03,12700,310.01,1154.59
6/2/2009,34114.84,12500,40.76,897.26
6/3/2009,33085.2,12500,65.59,872.48
6/4/2009,30759.14,12400,100.04,1002.03
6/5/2009,31132.73,12400,-372.69,273.65
6/6/2009,30965.9,12500,599.02,1669.25
6/7/2009,32839.38,12600,188.17,1282.44
6/8/2009,30563.19,12600,-12.18,699.97
6/9/2009,26414.31,12500,251.05,1401.58
6/10/2009,24227.29,12600,41.64,683.57
6/11/2009,23803.69,12600,-62.07,721.71
6/12/2009,23922.43,12800,71.07,843.55
6/13/2009,23890.82,12800,0.71,597.27
6/14/2009,25103.63,12800,236.68,1159.65
6/15/2009,24503.73,12800,20.76,790.74
6/16/2009,24279.35,12800,239.55,1185.57
6/17/2009,23459.41,14800,275,1185.68
6/18/2009,23389.17,18000,-67.57,755.2
6/19/2009,26022.82,19700,-53.4,686.5
6/20/2009,25846.96,19900,505.64,1237.39
6/21/2009,26568.06,20300,268.08,1039.66
6/22/2009,27352.23,22300,136.84,700.27
6/23/2009,26346.26,23600,-123.99,487.11
6/24/2009,24238.79,23500,150.04,814.24
6/25/2009,23836.36,23800,114.99,765.75
6/26/2009,24747.37,24000,12.61,1177.89
6/27/2009,25471.27,24100,47.01,192.81
6/28/2009,24215.25,24200,182.96,783.72
6/29/2009,22018.11,24100,76.1,726.04
6/30/2009,21826.16,24000,-205.13,348.26
7/1/2009,20334.36,23800,915.87,1144.18
7/2/2009,21729.65,23300,-412.74,-14.21
7/3/2009,20515.54,22700,57.39,634.37
7/4/2009,19008.22,21900,143.34,781.82
7/5/2009,18702.01,21200,-25.46,376.48
7/6/2009,17125.75,20400,109.68,668.51
7/7/2009,16944.41,19500,42.5,518.62
7/8/2009,16670.04,18000,9.33,359.77
7/9/2009,14748.02,17400,10.19,588.15
7/10/2009,14105.92,16800,178.75,619.83
7/11/2009,13559.66,15900,78.56,565.61
7/12/2009,13007.33,14900,-55.08,613.06
7/13/2009,12627.22,14200,-26.2,275.1
7/14/2009,12486.62,14000,197.15,815.62
7/15/2009,11907.21,13700,-1.97,370.17
7/16/2009,10916.24,13700,164.6,763.58
7/17/2009,10496.96,13700,-35.09,280.38
7/18/2009,10316.13,13700,99.51,857.08
7/19/2009,9758.82,13600,-99.07,301.15
7/20/2009,9730.36,13600,66.98,595.88
7/21/2009,9993.82,13600,27.45,337.07
7/22/2009,9275.07,13600,-122.71,361.27
7/23/2009,8663.36,13600,75.17,481.98
7/24/2009,8667.77,13600,174.69,702.32
7/25/2009,8647.63,13600,77,575.14
7/26/2009,8454.61,13500,-21.74,512.17
7/27/2009,8580.32,13200,44.1,620.6
7/28/2009,8415.15,12700,308.16,854.09
7/29/2009,7961.22,12600,-479.49,-292.22
7/30/2009,7664.27,12600,111.99,622.81
7/31/2009,7369.7,12200,12.94,526.24
8/1/2009,6989.39,12100,-52.74,420.94
8/2/2009,6851.84,12100,409.02,810.94
8/3/2009,6714.87,12100,-317.51,54.67
8/4/2009,7300.16,11300,100.42,502.47
8/5/2009,6380.15,11100,-324.9,-19.1
8/6/2009,6387.68,11100,627.07,1590.85
8/7/2009,7367.53,11100,-128.5,273.36
8/8/2009,6927.8,11100,103.79,697.02
8/9/2009,6678.27,10400,-59.45,571.51
8/10/2009,6683.15,10200,170.64,695.17
8/11/2009,6333.66,9290,-26.49,476.48
8/12/2009,5868.43,8940,6.82,381.42
8/13/2009,6004.4,8550,-220.79,250.76
8/14/2009,5649.78,8440,564.32,1170.23
8/15/2009,5115.01,8830,-352.13,149.6
8/16/2009,5385.07,9040,-55.15,348.72
8/17/2009,5813.15,9020,102.42,639.75
8/18/2009,5379.62,9010,94.18,599.55
8/19/2009,4934.98,9010,-7.53,495.15
8/20/2009,5330.37,9380,-22.83,451.07
8/21/2009,4975.67,9750,-54.35,379.71
8/22/2009,5173.27,10200,205.71,667.28
8/23/2009,5249,10300,44.13,505.58
8/24/2009,5892.09,10400,208.94,977.92
8/25/2009,5801.89,10300,45.42,572.53
8/26/2009,5001.44,10200,13.93,543.35
8/27/2009,5101.96,10200,-49.86,427.2
8/28/2009,5169.89,9490,16.47,401.83
8/29/2009,4991.52,9280,16.88,441.72
8/30/2009,4540.66,9270,213.06,595.38
8/31/2009,5099.16,9280,-79.74,233.83
9/1/2009,4682.5,9280,-78.63,303.93
9/2/2009,4871.43,9270,149.16,641.96
9/3/2009,4815.83,9260,-45.82,313.45
9/4/2009,4624.42,9270,20.06,378.93
9/5/2009,4691.68,9260,-11.98,348.13
9/6/2009,4504.84,9250,-238.74,244.96
9/7/2009,4702.3,9230,240.71,518.26
9/8/2009,4440.65,9240,-16.72,400.51
9/9/2009,4532.89,9250,15.44,463.37
9/10/2009,4533.85,8840,47,364.53
9/11/2009,4366.58,8720,-50.28,324.45
9/12/2009,4464.34,8730,-17.97,360.31
9/13/2009,4355.78,8730,109.54,461.36
9/14/2009,4376.12,8770,-118.09,193.22
9/15/2009,5086.65,8740,38.07,668.99
9/16/2009,4983.02,8380,7.06,349.9
9/17/2009,4418.42,8220,39.24,434.07
9/18/2009,4536.19,7840,134.69,544.22
9/19/2009,4369.97,7720,-57.28,213.71
9/20/2009,4189.15,7710,230.07,808.22
9/21/2009,4293.86,7680,-316.17,-207.54
9/22/2009,3825.51,7700,-29.28,332.08
9/23/2009,4257.32,7690,3.58,394.42
9/24/2009,3999.5,7660,36.49,421.64
9/25/2009,4049.34,7630,-61.52,294.82
9/26/2009,4374.38,7640,36.3,461
9/27/2009,3902.19,7630,3.32,375.34
9/28/2009,4045.37,7630,32.63,475
9/29/2009,4084.93,7270,-136.56,227.54
9/30/2009,4325,7210,545.52,1007.05
10/1/2009,4536.88,6760,-463.22,-82.53
10/2/2009,4003.29,6240,-8.14,499.65
10/3/2009,4314.33,5480,89.39,380.95
10/4/2009,4020.07,5070,251.31,634.36
10/5/2009,4667.06,5110,-108.18,476.53
10/6/2009,4539.41,4690,-111.1,354.28
10/7/2009,4163.91,4190,208.93,699.65
10/8/2009,4161.02,4000,-84.36,344.12
10/9/2009,4371.28,3600,78.4,416.25
10/10/2009,4308.59,3390,-149.77,292.78
10/11/2009,3888.67,3380,-19.45,423.87
10/12/2009,4195.65,3440,13.45,522.72
10/13/2009,3902.33,3450,78.65,553.08
10/14/2009,4713.1,3480,242.34,931.81
10/15/2009,4364.12,3480,13.76,518.43
10/16/2009,4452.22,3450,13.52,420.67
10/17/2009,4133.94,3430,46.3,483.61
10/18/2009,3722.48,3430,-83.77,310.94
10/19/2009,4361.34,3420,210.74,788.58
10/20/2009,4019.56,3430,109.59,637.43
10/21/2009,4118.86,3410,45.82,452.72
10/22/2009,3653.62,3420,109.97,546.01
10/23/2009,4006.41,3420,-50.11,508.3
10/24/2009,4322.89,3130,77.73,564.05
10/25/2009,4032.17,2840,-50.64,317.23
10/26/2009,3603.61,2830,366.15,798.67
10/27/2009,3197.78,2850,168.82,670.62
10/28/2009,4274.97,2830,-443.71,-152.04
10/29/2009,3328.52,2850,10.1,466.69
10/30/2009,3460.24,2860,240.73,687.01
10/31/2009,3702.27,2860,47.87,463.53
11/1/2009,3745.67,2840,209.11,623.9
11/2/2009,3678.25,2340,-178.65,648.91
11/3/2009,3472.24,2010,-17.01,357
11/4/2009,3352.31,2010,79.58,482.59
11/5/2009,3192.92,2030,-49.48,351.54
11/6/2009,3326.31,2030,143.86,640.67
11/7/2009,3275.71,2040,-146.73,249.84
11/8/2009,3821.9,2030,240.02,671.7
11/9/2009,3262.24,2020,-179.46,155.47
11/10/2009,3195.39,2010,207.63,632.69
11/11/2009,3105.39,2000,-179.63,446.9
11/12/2009,3582.25,1990,239.97,637.17
11/13/2009,3293.22,2000,13.67,416.04
11/14/2009,3058.57,2010,-19.35,421.89
11/15/2009,3195.94,2020,175,653.73
11/16/2009,2946.87,2010,-149,294.61
11/17/2009,3082.78,1960,12.91,384.44
11/18/2009,2787.7,1970,12.48,414.28
11/19/2009,3106.15,1980,141.75,640.62
11/20/2009,3058.04,1980,-52.82,251.43
11/21/2009,2975.49,1960,12.03,519.05
11/22/2009,3108.76,1970,76.82,590.06
11/23/2009,3302.02,1980,109.42,524.48
11/24/2009,3050.05,1970,-20.5,395.36
11/25/2009,2934.57,1970,44.07,492.53
11/26/2009,2973.27,1950,-151,302.54
11/27/2009,2861.61,1960,108.27,524.18
11/28/2009,2995.84,1960,75.97,490.37
11/29/2009,2925.16,1960,-53.85,296.7
11/30/2009,2797.52,1940,75.98,461.74
12/1/2009,2719.25,1940,11,462.6
12/2/2009,2730.75,1940,43.52,442
12/3/2009,2409.3,1950,-54.02,385.1
12/4/2009,2244.51,1960,-21.48,398.22
12/5/2009,2489.68,1950,82.52,513.46
12/6/2009,2570.02,1910,18.46,376.52
12/7/2009,2341.9,1930,-13.5,384.5
12/8/2009,2464.48,1930,-13.47,387.52
12/9/2009,2664.05,1940,51.48,454.48
12/10/2009,2462.7,1940,51.5,484.98
12/11/2009,2140.07,1920,51.52,484.78
12/12/2009,2738.21,1930,-46.02,452.33
12/13/2009,3352.14,1940,51.49,541.82
12/14/2009,3138,1920,116.16,460.24
12/15/2009,3146.92,1920,18,510.47
12/16/2009,2836.42,1920,180.98,670.2
12/17/2009,3504.91,1950,-113.6,338.6
12/18/2009,2965.55,1920,17,468.45
12/19/2009,2839.95,1920,49.67,501.15
12/20/2009,2987.33,1930,49.65,499.23
12/21/2009,2930.2,1930,-15.65,506.85
12/22/2009,2640.42,1920,16.92,398
12/23/2009,2984.2,1920,114.29,604.99
12/24/2009,2527.33,1920,16.08,378.9
12/25/2009,2499.48,1950,-82.03,313.97
12/26/2009,2628.17,1950,179.5,646.52
12/27/2009,2541.53,1940,-16.76,452.3
12/28/2009,2525.22,1920,-82.86,355.09
12/29/2009,2345.59,1930,80.39,522.33
12/30/2009,2622.93,1940,80.47,474.47
12/31/2009,2999.04,1920,-17.71,547.23
1/1/2010,3211.41,1940,113.33,565.8
1/2/2010,3218.96,1950,-49.78,359.83
1/3/2010,3238.08,1920,47.77,494.41
1/4/2010,2542.74,1920,14.98,429.28
1/5/2010,3039.14,1930,146.35,668.98
1/6/2010,3226.17,1920,47.76,427.9
1/7/2010,2514.45,1900,-149.24,249.75
1/8/2010,1882.43,1940,14.59,375.68
1/9/2010,2313.44,1950,14,437.32
1/10/2010,2727.18,1960,145.35,522.35
1/11/2010,2657.75,1970,13.99,471.02
1/12/2010,2470.42,1970,-215.59,203.05
1/13/2010,2741.09,1970,145.04,564.46
1/14/2010,2924.58,1970,-17.3,431.36
1/15/2010,2724.59,1950,115.1,563.79
1/16/2010,2525.95,1950,87.56,500.49
1/17/2010,2794.33,1960,-142.25,265.38
1/18/2010,2542.39,1970,22.01,461.45
1/19/2010,3026.22,1960,285.56,789.56
1/20/2010,2986.33,1960,22.08,421.8
1/21/2010,2798.09,1970,-43.77,354.02
1/22/2010,2802.56,1960,220.65,800
1/23/2010,3223.39,1970,-11.07,381.87
1/24/2010,3082.69,1960,55.08,449.26
1/25/2010,2731.34,1960,87.33,520.55
1/26/2010,2732.02,1970,22,454.32
1/27/2010,2922.09,1970,54.68,447.83
1/28/2010,2652.85,1820,-10.68,355.32
1/29/2010,2478.7,1630,21.94,424.33
1/30/2010,2524.03,1620,-109.63,290.69
1/31/2010,2788.6,1650,218.57,655.4
2/1/2010,2847.97,1660,21.63,418.43
2/2/2010,2612.62,1630,-11.21,388.61
2/3/2010,2428.27,1640,21.26,417.47
2/4/2010,2646.15,1660,86.53,519.29
2/5/2010,2739.39,1630,20.99,453.18
2/6/2010,2801.49,1600,-44.5,347.31
2/7/2010,2571.99,1530,53.18,420.7
2/8/2010,2138.9,1550,20.01,432.55
2/9/2010,2457.38,1530,-45.28,333.62
2/10/2010,2543.41,1500,85.28,499.14
2/11/2010,2402.36,1520,19.95,400
2/12/2010,2735.24,1500,52.82,572.74
2/13/2010,2848.48,1460,118.26,528.05
2/14/2010,2447.61,1440,-111.81,261.86
2/15/2010,2604.7,1450,150.42,552.05
2/16/2010,2533.27,1450,-13.34,382.89
2/17/2010,2464.48,1450,19.9,419
2/18/2010,2362.63,1420,53.28,419.84
2/19/2010,2466.49,1420,-143.01,224.16
2/20/2010,2457.91,1440,53.67,423.7
2/21/2010,2245.66,1440,20.95,389
2/22/2010,2037.62,1430,53.69,426.78
2/23/2010,2391.77,1440,19.55,433.78
2/24/2010,2295.28,1460,150.5,562.18
2/25/2010,2726.28,1430,-46.44,324.33
2/26/2010,2271.43,1440,52.05,456.67
2/27/2010,2382.77,1450,19.15,419.1
2/28/2010,2374.54,1440,-112.08,246.86
3/1/2010,2390.15,1450,51.88,413.78
3/2/2010,2313.98,1450,-13.67,357.22
3/3/2010,2370.33,1480,150.24,553.95
3/4/2010,2525.97,1460,-13.82,391.3
3/5/2010,2641.04,1430,19.09,419.92
3/6/2010,2441.81,1350,-79.29,315.82
3/7/2010,2443.7,1350,19,344.88
3/8/2010,2573.53,1330,182.97,585.09
3/9/2010,2277.4,1250,-13.83,320.05
3/10/2010,2458.63,1210,-13.85,358.16
3/11/2010,2300,1120,-46.52,333.47
3/12/2010,2364.71,1110,17.39,401
3/13/2010,2229.73,1120,181.18,638.18
3/14/2010,2113.27,1120,-179.86,130.05
3/15/2010,2512.77,1100,115.38,446.38
3/16/2010,2304.28,1110,-48.41,288.33
3/17/2010,2150.33,1180,17.04,351.14
3/18/2010,2589.18,1240,82.54,456.76
3/19/2010,2391.42,1240,-48.53,291.99
3/20/2010,2368.26,1240,82.58,394.88
3/21/2010,2370.22,1240,-81.23,265.32
3/22/2010,2261.69,1260,148.15,453.73
3/23/2010,3121.02,1270,-15.85,367.67
3/24/2010,2551.33,1260,-81.29,265.15
3/25/2010,2480.3,1260,148.16,532.3
3/26/2010,2547.57,1250,-15.85,405.2
3/27/2010,2580.58,1240,17,253
3/28/2010,2459.13,1230,-48.49,295.76
3/29/2010,2317.53,1240,82.63,498.76
3/30/2010,3838.45,1330,148.66,532.16
3/31/2010,3815.13,1300,148.79,465.76
4/1/2010,2943.6,1290,-114.79,199.27
4/2/2010,2623.46,1290,115.83,510.28
4/3/2010,2893.38,1260,83.02,624.99
4/4/2010,2763.68,1260,-49.02,273.76
4/5/2010,1060.1,1290,215.34,611.02
4/6/2010,3287.59,1330,-49.17,309.54
4/7/2010,2613.22,1240,17.16,309.44
4/8/2010,2662.05,1250,86.94,567.07
4/9/2010,2339.27,1240,20.24,307.83
4/10/2010,2827.62,1240,-145.06,179.18
4/11/2010,2434.6,1250,351.5,668.98
4/12/2010,2572.03,1260,-112.8,318.7
4/13/2010,5510.38,1320,219.46,731.66
4/14/2010,3916.39,1340,-13.45,342.23
4/15/2010,2942.89,1300,119.47,396.11
4/16/2010,3299.9,1300,220.18,612.65
4/17/2010,3963.17,1440,-247.47,217.11
4/18/2010,4457.44,1720,119.98,623.93
4/19/2010,5282.94,1940,86.75,399.12
4/20/2010,5845.63,2000,187.3,617.23
4/21/2010,6866.85,2140,53.31,635.77
4/22/2010,9400.03,3010,221.47,1168.4
4/23/2010,8894.56,3050,120.75,680.88
4/24/2010,7208.93,2930,-115.51,764.85
4/25/2010,6850.99,2920,289.68,1013.74
4/26/2010,6333.78,2870,-48.57,663.53
4/27/2010,6236.23,3240,23.02,1011.7
4/28/2010,8653.9,3410,304.78,1180.81
4/29/2010,7975.77,3360,66.28,752.53
4/30/2010,6831.01,3510,175.99,661.39
5/1/2010,5696.03,3560,-19.25,736.83
5/2/2010,5698.68,3560,-53.49,420.94
5/3/2010,5181.26,3910,220.6,976.83
5/4/2010,5779.62,4510,-53.93,-69.09
5/5/2010,5765.66,4650,48.26,808.3
5/6/2010,4893.86,5070,13.49,482.25
5/7/2010,4491.14,5450,46.75,402
5/8/2010,4579.36,6320,-55.57,504.33
5/9/2010,4870.11,6520,114.77,629.25
5/10/2010,4809.82,6820,-56.74,499.04
5/11/2010,4756.82,7660,250.87,565.47
5/12/2010,4843.24,9420,-125.93,277.9
5/13/2010,4047.78,13300,10.56,606.06
5/14/2010,3855.86,17000,78.65,468.13
5/15/2010,5808.56,18800,-92.3,340.12
5/16/2010,7114.58,18100,145.92,533.3
5/17/2010,8403.05,17400,-126.47,317.27
5/18/2010,11069.18,16700,148.76,608.52
5/19/2010,12230.93,16100,-53.13,481.69
5/20/2010,12284.89,15300,18.46,633.5
5/21/2010,12174.31,14700,92.49,590.11
5/22/2010,11688.95,14100,-8.41,288.13
5/23/2010,10432.61,13300,468.24,973.42
5/24/2010,10459.9,12900,-76.96,424.88
5/25/2010,10464.22,12200,-179.5,287.61
5/26/2010,8883.91,11700,92.04,714.92
5/27/2010,9375.58,11200,126.17,578.76
5/28/2010,10182.58,10800,-76.15,216.05
5/29/2010,12672.32,10800,469.23,1338.17
5/30/2010,12922.02,10700,-144.68,486.92
5/31/2010,11401.38,10300,128.33,665.29
6/1/2010,11534.91,10200,197.34,941.97
6/2/2010,13678.06,9810,179.04,999.98
6/3/2010,18493.75,9340,-5.08,794.58
6/4/2010,23876.56,9520,444.7,1279.3
6/5/2010,32053.88,9900,-68.42,918.49
6/6/2010,34342.31,9830,291.05,1435.38
6/7/2010,34420.58,10300,3.85,1427.31
6/8/2010,38252.16,13800,327.87,1418.08
6/9/2010,32428.38,17300,152.98,1060.74
6/10/2010,29808.56,18500,23.75,859.03
6/11/2010,28596.05,20000,357.69,1057.68
6/12/2010,24854.38,21700,6.53,584.82
6/13/2010,21000.29,23200,104.07,834.62
6/14/2010,19523.46,23200,-0.43,601.3
6/15/2010,19228.38,21700,238.15,925.41
6/16/2010,22080.1,19800,367.81,1463.63
6/17/2010,25981.75,17800,-262.78,326.43
6/18/2010,22093.06,16800,248.02,799.05
6/19/2010,18369.21,14900,134.89,815
6/20/2010,17715.35,13200,181.15,407.37
6/21/2010,18039.91,13200,-92.02,648.32
6/22/2010,17601.59,13900,-57.01,568.69
6/23/2010,17590.82,15900,112.52,683.37
6/24/2010,16709.37,16600,-157.5,385.41
6/25/2010,16561.73,16700,-588.76,113.4
6/26/2010,17250.49,16700,1204.15,1407.68
6/27/2010,17542.34,16700,60.26,466.87
6/28/2010,16862.21,16700,197.05,958.51
6/29/2010,16032.86,16700,300.91,-100.39
6/30/2010,16724.01,16700,-68.65,944.21
7/1/2010,15167,16400,145.19,601.85
7/2/2010,15569.6,16200,42.5,286.67
7/3/2010,14563.54,16200,112.01,505.63
7/4/2010,12900.2,16200,-60.21,338.94
7/5/2010,11924.46,15400,9.32,169.71
7/6/2010,10798.86,14400,43.03,524.45
7/7/2010,10591.73,13400,8.85,498.09
7/8/2010,9617.69,13100,77.24,470.8
7/9/2010,9326.93,13200,-56.9,378.44
7/10/2010,9987.2,13200,111.95,283.79
7/11/2010,9000.35,13200,212.77,1042.01
7/12/2010,8835.35,13100,10.75,361.88
7/13/2010,8569.9,13100,381.53,776.99
7/14/2010,8744.69,13100,-425.24,-98.14
7/15/2010,7790.78,13100,78.71,563.13
7/16/2010,7483,13000,-153.38,128.39
7/17/2010,7494.81,13000,146.18,522.27
7/18/2010,6935.47,13000,-18.34,435.93
7/19/2010,7223.7,13000,-50.01,289.49
7/20/2010,6295.45,13100,115.43,456.33
7/21/2010,7067.92,13800,6.44,351.92
7/22/2010,6873.19,13800,-172.64,130.61
7/23/2010,6342.53,13300,88.67,469.62
7/24/2010,6140.33,13300,23.15,336.17
7/25/2010,5829.76,13300,22.07,339.93
7/26/2010,5763.57,13200,55.21,455.71
7/27/2010,5713.08,12800,-207.01,102.8
7/28/2010,5930.76,12800,77.57,513.96
7/29/2010,5585.21,12600,93.68,380.87
7/30/2010,5300.73,12600,-4.35,421.1
7/31/2010,6097.13,12400,357.33,697.86
8/1/2010,5449.98,12300,-234.34,165.91
8/2/2010,5186.93,12300,94.64,477.22
8/3/2010,5220.07,11900,62.23,428.6
8/4/2010,5350.58,11700,-198.87,205.57
8/5/2010,4925.53,11300,256.68,580.86
8/6/2010,4987.48,10900,-107.39,421.86
8/7/2010,5040.85,10500,-41.41,400.98
8/8/2010,5270.2,10400,317.8,779.5
8/9/2010,5420.97,10400,-40.98,541.03
8/10/2010,4843.1,10200,-558.88,-38.94
8/11/2010,4622.59,10000,445.57,925.73
8/12/2010,4748.1,9610,-72.09,336.08
8/13/2010,4197.82,9490,219.28,672.58
8/14/2010,4916.41,9480,-56.97,358.89
8/15/2010,4437.25,9470,-24.65,434.51
8/16/2010,4232.47,9420,-56.68,340.17
8/17/2010,4239.97,9390,8.85,283.09
8/18/2010,3923.51,9590,-89.62,380.72
8/19/2010,3982.74,9670,36.46,299.48
8/20/2010,3700.31,9640,37.24,381.9
8/21/2010,3956.25,9700,-58.69,419.77
8/22/2010,4334.86,9910,102.42,646.78
8/23/2010,3755.87,9950,-25.02,498.37
8/24/2010,4029.37,9860,103.64,573.32
8/25/2010,3898.27,9250,-59.29,412.67
8/26/2010,3795.81,9230,-62.06,414.39
8/27/2010,3981.55,9190,-29.4,469.12
8/28/2010,3811.02,9230,483.96,1045.15
8/29/2010,4879.57,9250,-253.81,277.36
8/30/2010,4342.12,9300,132.18,599.33
8/31/2010,3953.42,9000,-28.29,382.87
9/1/2010,4254.55,8740,197.33,579.54
9/2/2010,4384.88,8180,-155.96,174.72
9/3/2010,4046.72,8470,5.24,400.53
9/4/2010,3981.04,8370,-90.65,993.15
9/5/2010,3938.82,8380,-28.25,202.57
9/6/2010,3430.65,8430,97.81,395.16
9/7/2010,3496.77,8440,3.04,324.93
9/8/2010,3976.44,8400,193.93,649.7
9/9/2010,4132.45,8490,97.38,582.84
9/10/2010,4773.19,8550,-94.4,417.83
9/11/2010,4567.08,8460,97.52,515.74
9/12/2010,4052.19,8400,-94.77,312.56
9/13/2010,4194.82,8410,32.61,438.56
9/14/2010,3861.98,8420,644.2,1126.7
9/15/2010,3732.35,8000,-675.06,-275.5
9/16/2010,3672.04,7890,223.76,664.86
9/17/2010,3716.42,7870,31.77,418.34
9/18/2010,3693.74,7450,-96.89,307.72
9/19/2010,3654.27,7350,191.2,620.07
9/20/2010,3568.2,7370,-192.95,151.01
9/21/2010,3476.4,7360,94.53,482.58
9/22/2010,3860.52,7340,-97.57,302.68
9/23/2010,3392.04,7350,-35.77,356.63
9/24/2010,3274.08,7370,61.55,456.1
9/25/2010,3548.82,7370,-7.43,382.45
9/26/2010,3630.84,7350,53.29,420.77
9/27/2010,3412.35,7340,-45.38,350.78
9/28/2010,3480.68,7310,85.26,480.82
9/29/2010,3539.04,7300,-78.36,298.72
9/30/2010,3588.71,7320,85.74,468.51
10/1/2010,3352.18,7340,-48.01,358.86
10/2/2010,3316.84,7330,17,397
10/3/2010,3407.52,7360,-48.75,332.65
10/4/2010,3581.51,7360,81.65,498.64
10/5/2010,3489.93,7410,114.48,512.04
10/6/2010,4117.7,7390,-147.93,289.01
10/7/2010,3541.32,6990,113.47,414.07
10/8/2010,3894.73,6930,15,369.04
10/9/2010,3879.02,6930,-82.87,317.18
10/10/2010,3617.53,6900,15.6,434.11
10/11/2010,3209.89,6560,79.95,481.22
10/12/2010,3343.67,6410,14.1,466.86
10/13/2010,3135.2,6050,14,441.44
10/14/2010,3149.1,5170,79.51,474.4
10/15/2010,3202.25,4780,-51.61,345.71
10/16/2010,3330.45,4820,304.91,732.37
10/17/2010,3455.04,4490,-276.21,95.92
10/18/2010,3216.85,4330,79.91,473.58
10/19/2010,3239.68,4310,-18.89,359.57
10/20/2010,3224.01,4330,14,414.96
10/21/2010,3354.81,3970,-83.97,266.97
10/22/2010,3247.42,3590,112.17,489.02
10/23/2010,3266.37,3480,-116.21,236.98
10/24/2010,3902.76,3520,756.59,1628.34
10/25/2010,6011.2,3630,-370.75,-77.51
10/26/2010,4731.94,3520,46.25,542.81
10/27/2010,3842.44,3500,-178.23,88.83
10/28/2010,3361.65,3480,-18.67,375.17
10/29/2010,3299.5,3470,175.81,497.58
10/30/2010,3737.17,3240,46.63,422.96
10/31/2010,3682.04,2870,-17.03,491.85
11/1/2010,4353.78,2880,14.8,367.88
11/2/2010,4180.44,2360,142.52,601.83
11/3/2010,3639.33,1660,-81.49,274.69
11/4/2010,3276.94,1420,46.85,460.26
11/5/2010,3279.35,1360,-48.59,314.3
11/6/2010,3203.93,1360,143.42,508.12
11/7/2010,3362.66,1360,-48.43,369.37
11/8/2010,3537.99,1420,368.79,896.18
11/9/2010,3500.86,1410,-241.93,151.97
11/10/2010,3174.94,1360,175.72,543.74
11/11/2010,3218.3,1340,-112.47,281.32
11/12/2010,3001.16,1340,80.18,421.98
11/13/2010,2876.61,1330,-16.3,356.25
11/14/2010,3354.78,1340,112.19,544.2
11/15/2010,3368.54,1360,273.86,710.39
11/16/2010,3308.52,1330,-49.02,333.82
11/17/2010,3535.4,1300,48.27,372.92
11/18/2010,2675.57,1300,-15.97,611.26
11/19/2010,3452.59,1290,16,196.57
11/20/2010,3143.8,1340,242.45,936.48
11/21/2010,4181.29,1310,145.15,452.44
11/22/2010,3185.14,1310,113.42,633.73
11/23/2010,3352.38,1310,16.1,543.74
11/24/2010,3271.99,1280,14.2,201.53
