DATE,ABERDEEN EXPERIMENT STATION ID US,ALTA 1 NNW WY US,ASHTON 1 N ID US,BURLEY ID US,BURLEY MUNICIPAL AIRPORT ID US,CASTLEFORD 2 N ID US,CRATERS OF THE MOON ID US,DRIGGS ID US,DUBOIS EXPERIMENT STATION ID US,FORT HALL 1 NNE ID US,GLENNS FERRY ID US,IDAHO FALLS 16 SE ID US,IDAHO FALLS 46 W ID US,IDAHO FALLS FAA AIRPORT ID US,KETCHUM RANGER STATION ID US,MASSACRE ROCKS STATE PARK ID US,MINIDOKA DAM ID US,POCATELLO REGIONAL AIRPORT ID US,REXBURG BYU IDAHO ID US,RICHFIELD ID US,SAINT ANTHONY ID US,SHOSHONE 1 WNW ID US,SUGAR CITY ID US,SWAN VALLEY ID US,TETONIA EXPERIMENT STATION ID US
1980-06-23,50.0,42.0,49.0,50.03519752249954,50.0,54.0,49.0,48.0,50.0,53.0,52.0,42.0,51.0,53.0,39.0,50.0,52.0,50.0,53.0,53.0,46.0,52.0,52.070702438325505,47.0,38.0
1980-06-24,39.0,40.0,40.0,40.0166239870595,40.0,40.0,37.0,38.0,37.0,39.0,44.0,36.0,39.0,39.0,32.0,40.0,40.0,38.0,39.0,39.0,40.0,44.0,37.78861222715341,31.0,42.0
1980-06-25,40.0,45.0,46.0,45.025910754779524,45.0,48.0,48.0,42.0,55.0,47.0,48.0,38.0,42.0,43.0,37.0,50.0,52.0,44.0,44.0,51.0,41.0,54.0,42.88935873114344,42.0,46.0
1980-06-26,46.0,46.0,45.0,48.031482815411536,48.0,52.0,49.0,44.0,56.0,51.0,50.0,40.0,41.0,45.0,42.0,48.0,50.0,49.0,47.0,52.0,41.0,58.0,45.94980663353746,41.0,35.0
1980-06-27,38.0,34.0,35.0,42.02033869414751,42.0,37.0,33.0,37.0,33.0,42.0,43.0,34.0,39.0,40.0,29.0,42.0,40.0,40.0,40.0,38.0,37.0,37.0,38.80876152795141,38.0,36.0
1980-06-28,32.0,40.0,35.0,45.025910754779524,45.0,43.0,39.0,44.0,37.0,42.0,42.0,36.0,36.0,43.0,31.331812680594133,45.0,40.0,38.0,43.0,38.0,35.0,45.0,41.869209430345435,32.0,39.0
1980-06-29,49.0,44.09811162154453,45.0,56.04634164376356,56.0,54.0,50.0,44.0,51.0,52.0,53.0,45.0,46.0,46.0,32.0,57.0,59.0,52.0,46.0,54.0,45.0,62.0,44.92965733273945,42.0,50.0
1980-06-30,55.0,45.0,55.0,59.05191370439557,59.0,63.0,51.0,54.0,60.0,57.0,63.0,46.0,56.0,51.0,45.0,62.0,55.0,55.0,56.0,58.0,43.0,54.0,55.13115034071953,52.0,46.0
1980-07-01,49.0,45.046752439755124,46.0,53.04076958313155,53.0,53.0,48.0,47.0,44.0,52.0,59.0,46.0,46.0,46.0,47.0,42.0,57.0,53.0,46.0,51.0,45.0,55.0,44.92965733273945,48.0,48.0
1980-07-02,53.0,56.43044225828227,55.0,60.05377105793957,60.0,54.0,51.0,54.0,50.0,56.0,56.0,58.0,52.0,51.0,47.0,60.0,57.0,55.0,51.0,55.0,44.0,58.0,50.03040383672949,52.0,46.0
1980-07-03,55.0,56.43044225828227,50.0,58.05005635085157,58.0,55.0,48.0,53.0,52.0,53.0,57.0,58.0,52.0,53.0,42.0,54.0,52.0,54.0,51.0,54.0,51.0,57.0,50.03040383672949,51.0,45.0
1980-07-04,47.0,40.30354834870215,46.0,55.04448429021956,55.0,50.0,46.0,43.0,46.0,48.0,56.0,41.0,44.0,47.0,41.0,54.0,51.0,48.0,59.0,50.0,54.0,53.0,58.191598243113546,46.0,46.0
1980-07-05,50.0,45.046752439755124,52.0,53.04076958313155,53.0,52.0,41.0,48.0,50.0,53.0,54.0,46.0,48.0,53.0,43.0,50.0,50.0,51.0,43.0,52.0,45.0,54.0,41.869209430345435,48.0,46.0
1980-07-06,43.0,43.149470803333934,51.0,49.03334016895553,49.0,46.0,46.0,42.0,49.0,50.0,47.0,44.0,39.0,47.0,35.0,51.0,50.0,47.0,44.0,45.0,45.0,53.0,42.88935873114344,38.0,48.0
1980-07-07,47.0,42.20082998512334,48.0,52.038912229587545,52.0,50.0,50.0,43.0,52.0,50.0,50.0,43.0,48.0,47.0,42.0,56.0,54.0,48.0,56.0,50.0,46.0,58.0,55.13115034071953,39.0,49.0
1980-07-08,50.0,51.687238167229296,54.0,55.04448429021956,55.0,51.0,49.0,51.0,54.0,51.0,56.0,53.0,48.0,57.0,44.0,55.0,55.0,53.0,53.0,55.0,45.0,60.0,52.070702438325505,52.0,45.0
1980-07-09,51.0,45.99539325796572,50.0,53.04076958313155,53.0,60.0,52.0,47.0,51.0,51.0,65.0,47.0,50.0,51.0,45.0,56.0,59.0,50.0,52.0,59.0,53.0,63.0,51.0505531375275,45.0,46.0
1980-07-10,55.0,52.63587898543989,42.0,53.04076958313155,53.0,55.0,52.0,52.0,54.0,57.0,64.0,54.0,47.0,52.0,42.0,58.0,56.0,54.0,54.0,50.0,50.0,58.0,53.090851739123515,47.0,42.0
1980-07-11,42.0,38.40626671228096,49.0,48.031482815411536,48.0,48.0,47.0,52.0,43.0,45.0,45.0,39.0,40.0,43.0,36.0,45.0,45.0,45.0,42.0,44.0,43.0,52.0,40.849060129547425,37.0,46.0
1980-07-12,51.0,50.7385973490187,40.0,54.04262693667555,54.0,56.0,48.0,52.0,52.0,56.0,56.0,52.0,46.0,54.0,43.0,55.0,55.0,56.0,53.0,49.0,42.0,54.0,52.070702438325505,49.0,49.0
1980-07-13,50.0,43.149470803333934,53.0,51.03705487604354,51.0,52.0,51.0,47.0,56.0,55.0,57.0,44.0,56.0,58.0,49.0,52.0,50.0,55.0,54.0,54.0,52.0,57.0,53.090851739123515,40.0,45.0
1980-07-14,48.0,44.09811162154453,42.0,54.04262693667555,54.0,50.0,52.0,50.0,48.0,54.0,47.0,45.0,42.0,49.0,35.0,53.0,50.0,52.0,44.0,46.0,42.0,52.0,42.88935873114344,45.0,41.0
1980-07-15,48.0,45.046752439755124,44.0,51.03705487604354,51.0,51.0,42.0,46.0,45.0,51.0,46.0,46.0,42.0,48.0,34.0,52.0,50.0,51.0,49.0,48.0,39.0,50.0,47.99010523513348,41.0,42.0
1980-07-16,48.0,43.149470803333934,47.0,55.04448429021956,55.0,50.0,44.0,47.0,45.0,50.0,48.0,44.0,41.0,50.0,37.0,52.0,49.0,50.0,48.0,45.0,42.0,54.0,46.969955934335474,42.0,46.0
1980-07-17,52.0,43.149470803333934,50.0,51.03705487604354,51.0,57.0,54.0,52.0,58.0,55.0,55.0,44.0,52.0,52.0,42.0,47.42668254104214,48.0,54.0,50.0,54.0,43.0,63.0,49.01025453593149,45.0,35.0
1980-07-18,41.0,46.944034076176315,43.0,41.01848134060351,41.0,45.0,47.0,38.0,50.0,44.0,45.0,48.0,41.0,42.0,35.0,57.0,46.0,42.0,41.0,49.0,40.0,48.0,39.82891082874942,35.0,34.0
1980-07-19,49.0,45.99539325796572,51.0,58.05005635085157,58.0,58.0,50.0,48.0,50.0,52.0,54.0,47.0,51.0,54.0,41.0,55.0,52.0,52.0,52.0,48.0,40.0,50.0,51.0505531375275,54.0,42.0
1980-07-20,45.0,43.149470803333934,45.0,52.038912229587545,52.0,55.0,46.0,44.0,52.0,50.0,58.0,44.0,44.0,49.0,44.0,55.0,50.0,49.0,47.0,46.0,43.0,51.0,45.94980663353746,38.0,40.0
1980-07-21,45.0,42.20082998512334,49.0,48.031482815411536,48.0,51.0,51.0,44.0,54.0,48.0,52.0,43.0,51.0,48.0,45.0,47.0,51.0,46.0,46.0,53.0,43.0,56.0,44.92965733273945,40.0,45.0
1980-07-22,46.0,45.99539325796572,51.0,53.04076958313155,53.0,53.0,53.0,48.0,56.0,51.0,52.0,47.0,45.0,49.0,46.0,57.0,54.0,51.0,50.0,53.0,46.0,60.0,49.01025453593149,45.0,46.0
1980-07-23,50.0,46.944034076176315,53.0,55.04448429021956,55.0,60.0,58.0,47.0,57.0,51.0,61.0,48.0,51.0,50.0,45.0,56.0,60.0,53.0,49.0,57.0,53.0,64.0,47.99010523513348,44.0,48.0
1980-07-24,52.0,45.046752439755124,51.0,56.04634164376356,56.0,58.0,56.0,53.0,58.0,56.0,60.0,46.0,48.0,51.0,46.0,58.0,56.0,55.0,50.0,54.0,51.0,61.0,49.01025453593149,45.0,46.0
1980-07-25,49.0,46.944034076176315,56.0,54.04262693667555,54.0,58.0,51.0,47.0,55.0,52.0,55.0,48.0,59.0,50.0,43.0,50.0,52.0,52.0,51.0,55.0,48.0,57.0,50.03040383672949,56.0,42.0
1980-07-26,48.0,44.09811162154453,49.0,48.031482815411536,48.0,56.0,52.0,46.0,60.0,53.0,50.0,45.0,47.0,50.0,46.0,50.0,51.0,53.0,48.0,47.0,49.0,53.0,46.969955934335474,42.0,46.0
1980-07-27,45.0,44.09811162154453,47.0,50.03519752249954,50.0,54.0,52.0,46.0,54.0,48.0,50.0,45.0,46.0,49.0,43.0,48.0,49.0,51.0,46.0,48.0,47.0,52.0,44.92965733273945,40.0,44.0
1980-07-28,45.0,44.09811162154453,49.0,55.04448429021956,55.0,54.0,53.0,44.0,53.0,49.0,51.0,45.0,45.0,48.0,48.0,50.0,50.0,47.0,46.0,49.0,46.0,59.0,44.92965733273945,40.0,52.0
1980-07-29,60.0,53.58451980365049,54.0,63.05934311857158,63.0,68.0,54.0,53.0,61.0,58.0,58.0,55.0,63.0,61.0,52.0,70.0,65.0,64.0,52.0,68.0,46.0,56.0,51.0505531375275,48.0,48.0
1980-07-30,53.0,49.789956530808105,51.0,61.055628411483575,61.0,56.0,56.0,56.0,58.0,57.0,57.0,51.0,51.0,55.0,48.0,63.0,56.0,57.0,54.0,55.0,50.0,61.0,53.090851739123515,47.0,45.0
1980-07-31,49.0,46.944034076176315,49.0,52.038912229587545,52.0,56.0,55.0,47.0,52.0,52.0,59.0,48.0,46.0,49.0,49.0,55.0,53.0,52.0,50.0,56.0,50.0,61.0,49.01025453593149,45.0,45.0
1980-08-01,52.0,50.0,49.0,54.04262693667555,54.0,53.0,55.0,55.0,53.0,56.0,53.0,53.0,51.0,57.0,43.0,58.0,52.0,56.0,52.0,53.0,46.26431543961507,57.0,51.0505531375275,50.0,41.0
1980-08-02,48.0,50.0,50.0,55.04448429021956,55.0,51.0,51.0,47.0,48.0,50.0,50.0,36.0,47.0,50.0,39.0,50.0,49.0,52.0,48.0,50.0,47.2071184592857,58.0,46.969955934335474,39.0,38.0
1980-08-03,54.0,45.0,56.0,55.04448429021956,55.0,57.0,51.0,50.0,56.0,54.0,58.0,49.0,62.0,46.0,41.0,68.0,54.0,53.0,55.0,56.0,46.26431543961507,49.0,54.11100103992152,52.0,29.0
1980-08-04,36.0,29.0,32.0,41.01848134060351,41.0,44.0,41.0,29.0,39.0,37.0,43.0,25.0,40.0,36.0,32.0,40.0,40.0,40.0,37.0,44.0,36.83628524290871,45.0,35.748313625557394,26.0,30.0
1980-08-05,38.0,40.0,39.0,44.02405340123552,44.0,46.0,37.0,35.0,48.0,43.0,42.0,35.0,35.0,38.0,33.0,48.0,43.0,39.0,38.0,42.0,36.83628524290871,46.0,36.7684629263554,31.0,43.0
1980-08-06,48.0,45.0,45.0,51.03705487604354,51.0,51.0,48.0,45.0,56.0,49.0,45.0,44.0,51.0,48.0,37.0,46.0,47.0,48.0,45.0,47.0,41.55030034126189,51.0,43.90950803194145,39.0,43.0
1980-08-07,51.0,50.0,44.0,48.031482815411536,48.0,50.0,41.0,49.0,53.0,56.0,52.0,48.0,45.0,54.0,32.0,48.0,50.0,56.0,45.0,46.0,42.49310336093252,52.0,43.90950803194145,48.0,45.0
1980-08-08,53.0,50.0,48.0,55.04448429021956,55.0,48.0,49.0,50.0,57.0,58.0,46.0,52.0,42.0,51.0,29.0,49.0,53.0,59.0,50.0,48.0,44.37870940027379,56.0,49.01025453593149,61.0,41.0
1980-08-09,54.0,40.0,45.0,56.04634164376356,56.0,55.0,42.0,48.0,51.0,55.0,59.0,44.0,47.0,51.0,30.0,46.0,51.0,58.0,46.0,50.0,44.37870940027379,52.0,44.92965733273945,50.0,38.0
1980-08-10,41.0,40.0,41.0,50.03519752249954,50.0,49.0,45.0,48.0,53.0,48.0,45.0,43.0,43.0,44.0,32.0,46.0,46.0,50.0,40.0,43.0,45.321512419944426,50.0,38.80876152795141,32.0,35.0
1980-08-11,41.0,45.0,41.0,42.02033869414751,42.0,50.0,41.0,40.0,47.0,44.0,46.0,43.0,38.0,41.0,31.0,50.0,47.0,44.0,40.0,48.0,41.55030034126189,55.0,38.80876152795141,34.0,37.0
1980-08-12,48.0,42.0,49.0,48.031482815411536,48.0,53.0,50.0,50.0,49.108121625928966,45.0,51.0,48.0,41.0,48.0,33.0,55.0,50.0,53.0,49.0,49.0,41.55030034126189,54.0,47.99010523513348,48.0,35.0
1980-08-13,45.0,45.0,45.0,47.02962546186753,47.0,52.0,48.0,40.0,47.31471698756051,45.0,50.0,36.0,43.0,45.0,35.0,47.0,53.0,46.0,45.0,55.0,43.43590638060316,56.0,43.90950803194145,36.0,41.0
1980-08-14,49.0,50.0,47.0,54.04262693667555,54.0,54.0,53.0,47.0,51.79822858348165,52.0,52.0,49.0,49.0,47.0,39.0,56.0,55.0,51.0,46.0,55.0,43.43590638060316,60.0,44.92965733273945,44.0,43.0
1980-08-15,54.0,48.0,54.0,56.04634164376356,56.0,57.0,50.0,52.0,51.0,56.0,52.0,50.0,55.0,54.0,39.0,45.0,50.0,56.0,53.0,57.0,51.92113355763888,58.0,52.070702438325505,53.0,48.0
1980-08-16,52.0,46.0,52.0,49.03334016895553,49.0,48.0,49.0,48.0,51.0,53.0,46.0,50.0,49.0,52.0,46.0,55.0,48.0,55.0,48.0,50.0,47.2071184592857,52.0,46.969955934335474,39.0,45.0
1980-08-17,45.0,45.0,46.0,48.031482815411536,48.0,46.0,48.0,43.0,47.0,47.0,45.0,44.0,39.0,46.0,36.0,48.0,46.0,46.0,44.0,47.0,44.37870940027379,52.0,42.88935873114344,46.0,39.0
1980-08-18,50.0,50.0,45.0,50.03519752249954,50.0,54.0,44.0,47.0,48.0,51.0,50.0,46.0,49.0,47.0,38.0,37.0,45.0,48.0,44.0,49.0,45.321512419944426,52.0,42.88935873114344,50.0,38.0
1980-08-19,44.0,40.0,43.0,44.02405340123552,44.0,45.0,41.0,42.0,42.0,46.0,44.0,43.0,44.0,43.0,38.0,47.0,41.0,46.0,42.0,42.0,44.37870940027379,40.0,40.849060129547425,45.0,33.0
1980-08-20,36.0,40.0,40.0,45.025910754779524,45.0,43.0,34.0,40.0,38.0,41.0,38.0,38.0,36.0,39.0,32.0,46.0,39.0,42.0,39.0,41.0,34.0078761838968,42.0,37.78861222715341,37.0,36.0
1980-08-21,40.0,40.0,41.0,43.022196047691516,43.0,44.0,42.0,39.0,42.0,45.0,41.0,39.0,35.0,41.0,35.0,52.0,44.0,43.0,39.0,41.0,35.89348222323807,52.0,37.78861222715341,38.0,42.0
1980-08-22,46.0,50.0,47.0,52.038912229587545,52.0,46.0,58.0,47.0,58.0,51.0,46.0,45.0,50.0,49.0,36.0,59.0,55.0,53.0,45.0,57.0,41.55030034126189,58.0,43.90950803194145,48.0,44.0
1980-08-23,51.0,50.0,52.0,52.038912229587545,52.0,51.0,49.0,48.0,60.0,54.0,51.0,45.0,49.0,52.0,34.0,58.0,53.0,52.0,49.0,48.0,45.321512419944426,54.0,47.99010523513348,44.0,42.0
1980-08-24,44.0,50.0,42.0,47.02962546186753,47.0,47.0,49.0,45.0,46.0,48.0,45.0,45.0,45.0,49.0,35.0,52.0,47.0,46.0,44.0,46.0,45.321512419944426,54.0,42.88935873114344,40.0,49.0
1980-08-25,42.0,50.0,44.0,47.02962546186753,47.0,52.0,44.0,45.0,57.0,48.0,49.0,45.0,48.0,44.0,39.0,49.0,47.0,45.0,44.0,47.0,47.2071184592857,55.0,42.88935873114344,44.0,38.0
1980-08-26,42.0,42.0,45.0,52.038912229587545,52.0,47.0,44.0,42.0,52.0,47.0,44.0,43.0,38.0,45.0,35.0,56.0,54.0,45.0,44.0,49.0,41.55030034126189,52.0,42.88935873114344,40.0,41.0
1980-08-27,49.0,45.0,51.0,53.04076958313155,53.0,55.0,63.0,48.0,57.0,58.0,49.0,47.0,53.0,53.0,35.0,50.0,58.0,55.0,48.0,56.0,42.49310336093252,52.0,46.969955934335474,52.0,33.0
1980-08-28,48.0,40.0,39.0,42.02033869414751,42.0,42.0,42.0,43.0,47.0,47.0,40.0,40.0,38.0,47.0,30.0,44.0,45.0,44.0,41.0,39.0,36.83628524290871,45.0,39.82891082874942,39.0,42.0
1980-08-29,48.0,45.0,42.0,48.031482815411536,48.0,45.0,40.0,49.0,43.0,49.0,43.0,43.0,40.0,48.0,29.0,51.0,48.0,52.0,46.0,40.0,36.83628524290871,43.0,44.92965733273945,44.0,42.0
1980-08-30,48.0,40.0,45.0,44.02405340123552,44.0,46.0,45.0,49.0,49.0,52.0,43.0,43.0,50.0,50.0,32.0,45.0,49.0,52.0,49.0,46.0,37.77908826257934,42.0,47.99010523513348,43.0,36.0
1980-08-31,42.0,40.0,43.0,46.02776810832353,46.0,44.0,42.0,38.0,46.0,45.0,37.0,39.0,45.0,42.0,35.0,41.88612218164086,42.0,43.0,39.0,37.0,37.77908826257934,43.0,37.78861222715341,38.0,32.0
1980-09-01,35.0,36.0,38.0,42.02033869414751,42.0,40.0,36.0,36.0,40.0,38.0,37.0,39.0,31.0,36.0,31.0,44.0,40.0,41.0,33.0,38.0,37.0,42.0,31.667716422365366,31.0,34.366870543116434
1980-09-02,38.0,40.0,30.0,44.02405340123552,44.0,43.0,46.0,46.0,43.0,45.0,41.0,43.0,40.0,44.0,30.0,46.0,48.0,42.0,37.0,40.0,38.0,44.0,35.748313625557394,42.0,43.8417937824006
1980-09-03,45.0,32.0,40.0,47.02962546186753,47.0,47.0,36.0,46.0,39.0,49.0,44.0,43.0,39.0,40.0,31.0,50.0,46.0,45.0,41.0,44.0,42.0,47.0,39.82891082874942,44.0,43.8417937824006
1980-09-04,35.0,45.0,39.0,40.0166239870595,40.0,40.0,36.0,31.0,38.0,38.0,35.0,33.0,28.0,33.0,26.0,40.0,41.0,38.0,32.0,37.0,35.0,44.0,30.647567121567356,30.0,29.629408923474358
1980-09-05,39.0,45.0,41.0,43.022196047691516,43.0,46.0,44.0,37.0,44.0,44.0,37.0,40.0,36.0,40.0,29.0,40.0,52.0,42.0,35.0,46.0,34.0,54.0,33.70801502396138,33.0,35.31436286704485
1980-09-06,42.0,45.0,45.0,50.03519752249954,50.0,52.0,49.0,42.0,50.0,45.0,45.0,45.0,38.0,44.0,39.0,50.0,53.0,43.0,39.0,55.0,40.0,61.0,37.78861222715341,38.0,40.051824486686925
1980-09-07,50.0,40.0,53.0,54.04262693667555,54.0,58.0,52.0,51.0,52.0,57.0,57.0,52.0,55.0,55.0,43.0,59.0,56.0,56.0,40.0,59.0,46.0,61.0,38.80876152795141,55.0,48.579255402042676
1980-09-08,50.0,40.0,52.0,50.03519752249954,50.0,46.0,46.0,49.0,56.0,52.0,51.0,45.0,51.0,51.0,47.0,53.0,53.0,50.0,50.0,52.0,52.0,54.0,49.01025453593149,42.0,46.684270754185846
1980-09-09,48.0,42.0,49.0,55.04448429021956,55.0,55.0,46.0,46.0,60.0,49.0,48.0,45.0,50.0,49.0,45.0,51.0,54.0,48.0,47.0,60.0,46.0,60.0,45.94980663353746,43.0,43.8417937824006
1980-09-10,53.0,42.0,56.0,50.03519752249954,50.0,56.0,52.0,55.0,56.0,55.0,54.0,43.0,54.0,53.0,46.0,57.0,56.0,53.0,49.0,56.0,42.0,57.0,47.99010523513348,53.0,52.36922469775634
1980-09-11,51.0,40.0,50.0,54.04262693667555,54.0,54.0,39.0,49.0,48.0,51.0,53.0,46.0,49.0,50.0,44.0,53.0,51.0,52.0,47.0,52.0,46.0,46.0,45.94980663353746,49.0,46.684270754185846
1980-09-12,52.0,40.0,48.0,45.025910754779524,45.0,45.0,45.0,46.0,50.0,52.0,44.0,47.0,50.0,49.0,33.0,54.0,50.0,53.0,47.0,46.0,48.0,48.0,45.94980663353746,50.0,43.8417937824006
1980-09-13,49.0,42.0,47.0,51.03705487604354,51.0,53.0,40.0,40.0,49.0,51.0,46.0,39.0,48.0,46.0,34.0,50.0,51.0,50.0,43.0,51.0,45.0,50.0,41.869209430345435,46.0,38.156839838830095
1980-09-14,43.0,40.0,47.0,48.031482815411536,48.0,50.0,51.0,42.0,47.0,47.0,50.0,48.0,46.0,43.0,41.0,50.0,49.0,46.0,44.0,48.0,48.0,49.0,42.88935873114344,43.0,40.051824486686925
1980-09-15,45.0,40.0,38.0,43.022196047691516,43.0,45.0,42.0,39.0,42.0,47.0,44.0,40.0,42.0,44.0,36.0,40.0,45.0,48.0,39.0,41.0,40.0,45.0,37.78861222715341,36.0,37.20934751490168
1980-09-16,44.0,40.0,43.0,47.02962546186753,47.0,46.0,44.0,40.0,38.0,47.0,49.0,34.0,39.0,43.0,35.0,43.0,47.0,48.0,40.0,43.0,40.0,40.0,38.80876152795141,38.0,38.156839838830095
1980-09-17,41.0,40.0,36.0,47.02962546186753,47.0,46.0,43.0,46.0,40.0,43.0,40.0,51.0,40.0,47.0,34.0,45.0,45.0,41.0,40.0,40.0,35.0,35.0,38.80876152795141,34.0,43.8417937824006
1980-09-18,45.0,40.0,41.0,48.031482815411536,48.0,53.0,49.0,50.0,48.0,51.0,41.0,43.0,46.0,45.0,37.0,48.0,58.0,49.0,42.0,49.0,40.0,48.0,40.849060129547425,48.0,47.63176307811426
1980-09-19,47.0,40.0,42.0,46.02776810832353,46.0,42.0,37.0,43.0,40.0,48.0,45.0,43.0,40.0,47.0,33.0,53.0,48.0,49.0,39.0,42.0,40.0,33.0,37.78861222715341,49.0,40.99931681061534
1980-09-20,32.0,35.0,34.0,45.025910754779524,45.0,43.0,38.0,38.0,37.0,39.0,41.0,38.0,35.0,40.0,32.0,46.0,40.0,41.0,39.0,38.0,34.0,43.0,37.78861222715341,32.0,36.261855190973264
1980-09-21,41.0,32.0,38.0,37.0110519264275,37.0,40.0,31.0,36.0,35.0,42.0,43.0,37.0,36.0,35.0,27.0,43.0,33.0,40.0,38.0,39.0,34.0,33.0,36.7684629263554,40.0,34.366870543116434
1980-09-22,27.0,30.0,27.0,30.999907805163474,31.0,31.0,26.0,29.0,28.0,30.0,32.0,26.0,25.0,32.0,23.0,32.0,30.0,29.0,29.0,29.0,26.0,31.0,27.587119219173335,25.0,27.734424275617528
1980-09-23,29.0,33.0,41.0,40.0166239870595,40.0,39.0,31.0,38.0,41.0,42.0,35.0,35.0,37.0,42.0,24.09263066245463,38.0,37.0,37.0,34.0,33.0,28.0,36.0,32.68786572316337,31.0,36.261855190973264
1980-09-24,32.0,30.0,31.0,37.0110519264275,37.0,39.0,33.0,29.0,34.0,38.0,37.0,26.0,27.0,32.0,30.426914928326696,39.0,38.0,38.0,31.0,33.0,30.0,35.0,29.62741782076935,36.0,27.734424275617528
1980-09-25,29.0,30.0,30.0,32.00176515870748,32.0,35.0,33.0,28.0,35.0,32.0,34.0,30.0,31.0,31.0,29.522017176059258,32.0,39.0,29.0,29.0,37.0,29.0,39.0,27.587119219173335,27.0,26.78693195168911
1980-09-26,30.0,35.0,33.0,38.012909279971495,38.0,37.0,30.0,29.0,37.0,34.0,37.0,32.0,27.0,33.0,31.331812680594133,40.0,45.0,32.0,30.0,42.0,28.0,47.0,28.607268519971342,31.0,27.734424275617528
1980-09-27,35.0,40.0,40.0,44.02405340123552,44.0,41.0,41.0,38.0,46.0,42.0,40.0,39.0,34.0,40.0,24.0,44.0,48.0,43.0,33.0,40.0,29.0,47.0,31.667716422365366,37.0,36.261855190973264
1980-09-28,39.0,42.0,40.0,47.02962546186753,47.0,50.0,42.0,39.0,47.0,41.0,44.0,35.0,38.0,40.0,34.0,50.0,52.0,42.0,39.0,47.0,39.0,49.0,37.78861222715341,41.0,37.20934751490168
1980-09-29,35.0,32.0,32.0,42.02033869414751,42.0,44.0,38.0,30.0,38.0,42.0,44.0,29.0,31.0,36.0,32.0,44.0,41.0,45.0,35.0,35.0,33.0,42.0,33.70801502396138,26.0,28.681916599545943
1980-09-30,35.0,38.0,37.0,38.012909279971495,38.0,45.0,37.0,35.0,41.0,38.0,41.0,26.0,31.0,36.0,31.0,43.0,41.0,38.0,34.0,39.0,31.0,46.0,32.68786572316337,32.0,33.41937821918802
1980-10-01,36.0,35.0,35.0,45.025910754779524,45.0,43.0,45.0,35.0,44.0,45.0,43.0,39.0,31.0,41.0,32.0,43.0,44.0,47.0,35.0,38.0,33.06507316422616,43.0,33.70801502396138,28.0,33.41937821918802
1980-10-02,32.0,29.0,31.0,37.0110519264275,37.0,38.0,45.0,28.0,41.0,34.0,36.0,23.0,27.0,32.0,30.0,35.0,40.0,36.0,27.0,35.0,32.0,44.0,25.54682061757732,22.0,26.78693195168911
1980-10-03,30.0,33.0,34.0,34.005479865795486,34.0,40.0,36.0,30.0,41.0,33.0,35.0,29.0,27.0,32.0,32.0,36.0,42.0,34.0,31.0,38.0,30.0,44.0,29.62741782076935,25.0,28.681916599545943
1980-10-04,31.0,32.71442180301739,37.0,39.0147666335155,39.0,37.0,38.0,32.0,40.0,33.0,38.0,33.0,30.0,33.0,30.0,35.0,42.0,34.0,32.0,38.0,36.0,45.0,30.647567121567356,27.0,30.576901247402773
1980-10-05,32.0,33.66306262122798,35.0,36.009194572883494,36.0,38.0,38.0,32.0,45.0,40.0,38.0,34.0,34.0,34.0,31.0,42.0,42.0,40.0,31.0,37.0,37.0,41.0,29.62741782076935,27.0,30.576901247402773
1980-10-06,31.0,35.0,35.0,33.00362251225148,33.0,40.0,39.0,33.0,43.0,34.0,36.0,34.0,28.0,33.0,31.0,34.0,42.0,35.0,32.0,35.0,32.0,44.0,30.647567121567356,27.0,31.52439357133119
1980-10-07,31.0,35.0,35.0,34.005479865795486,34.0,40.0,44.0,32.0,46.0,33.0,36.0,24.0,29.0,32.0,32.0,34.0,40.0,34.0,32.0,37.0,30.0,46.0,30.647567121567356,23.0,30.576901247402773
1980-10-08,31.0,28.919858530175006,36.0,35.00733721933949,35.0,40.0,38.0,32.0,44.0,35.0,37.0,29.0,29.0,33.0,31.0,35.0,43.0,36.0,33.0,39.0,31.0,44.0,31.667716422365366,26.0,30.576901247402773
1980-10-09,32.0,33.0,32.0,34.005479865795486,34.0,46.0,40.0,35.0,41.0,36.0,37.0,33.0,40.0,32.0,29.0,43.0,47.0,34.0,35.0,39.0,30.0,43.0,33.70801502396138,28.0,33.41937821918802
1980-10-10,25.0,21.330731984490242,27.0,28.99619309807547,29.0,32.0,32.0,20.0,34.0,22.0,31.0,21.0,25.0,26.0,26.0,24.0,36.0,21.0,27.0,33.0,20.0,37.0,25.54682061757732,17.0,19.206993360261784
1980-10-11,26.0,27.97121771196441,34.0,41.01848134060351,41.0,37.0,38.0,29.0,40.0,23.0,36.0,28.0,31.0,32.0,29.0,44.0,49.0,34.0,30.0,48.0,20.0,52.0,28.607268519971342,32.0,27.734424275617528
1980-10-12,37.0,39.0,40.0,38.012909279971495,38.0,43.0,40.0,40.0,44.0,40.0,40.0,36.0,33.0,37.0,34.0,48.0,42.0,40.0,29.0,39.0,35.0,37.0,27.587119219173335,34.0,38.156839838830095
1980-10-13,31.0,35.0,29.0,28.99619309807547,29.0,31.0,29.0,29.0,29.0,32.0,34.0,31.0,31.0,30.0,26.0,34.0,33.0,32.0,30.0,32.0,26.0,35.0,28.607268519971342,26.0,27.734424275617528
