DateTime,jck_af,pal_af,rir_af,grs_af,isl_af,amf_af,min_af,hen_af
10/26/1981,489702.06,349499.5,40117.55,12061,26640,236143.86,70061.86,73200
10/27/1981,489841.5,352374.38,39735.99,12058,27652.9,242729.5,69515,73300
10/28/1981,489927.44,355450.84,39358.05,12054,28665.79,250089.08,68415.93,73100
10/29/1981,490164.09,358710.78,39004.49,12055,29678.69,257748,67429.45,73200
10/30/1981,490851.53,361860.5,38623.01,12055,30511.45,262126.5,67316.86,73300
10/31/1981,490698,364777.56,38262.96,12056,31275.72,268503.53,70061.86,73400
11/1/1981,490544,367896,37921.3,11966.62,32059.11,278207,67430,73600
11/2/1981,490389.5,370775.44,37783.44,11975,32836.9,286331.53,66989.81,73500
11/3/1981,490626.16,373850.28,37635.23,11984,33684.05,294606.63,66550.19,73600
11/4/1981,491550.25,376690.09,37404.05,11992,34450.77,303019.88,65890.74,73600
11/5/1981,492012.31,379817.97,37163.55,12001,35209.17,311444.53,65451.11,73700
11/6/1981,491775.66,382698.38,36924.13,12010,35985.57,317689.75,64791.67,73700
11/7/1981,491775.66,385600.59,36686.71,12018,36723.86,325741,64140,73800
11/8/1981,491775.66,388618.97,36481.84,12027,37477.21,333791,63590,73800
11/9/1981,492237.69,391475.75,35992.57,12036,38246.03,342197,63478.14,73900
11/10/1981,492237.69,394353.53,35733.02,12045,39059.29,350221.28,63145.74,73900
11/11/1981,492012.31,397156.25,35742.39,12054,39800.61,357980,62490,73900
11/12/1981,492237.69,399886.59,35761.55,12062,40617.59,366885.13,61719.63,73900
11/13/1981,492237.69,403223.63,35819.2,12071,41516.78,374154,61060,74000
11/14/1981,493623.84,406431.09,35867.47,12076,42467.17,382459,61280,74600
11/15/1981,493623.84,409937.28,35867.47,12081,43407.3,390824,61520,74500
11/16/1981,496621.53,413016.16,35944.07,12086,44234.36,399392.31,59987.54,74600
11/17/1981,497320.25,416762.31,36031.24,12091,45317.04,406652,59130,74900
11/18/1981,497320,420077.91,36040.66,12096,45866.62,413577.84,57407.87,74800
11/19/1981,497780,423328.19,36050.56,12101,46635.5,421029.53,58695.08,74700
11/20/1981,497320.25,426131.56,36069.92,12106,47381.65,433049.94,58159.18,75100
11/21/1981,498469.75,429428.72,36147.44,12111,48210,441434,57620,74500
11/22/1981,501005.41,433035.81,36195.73,12117,49285.61,450045,56230,75100
11/23/1981,501467.44,436579.09,36244.09,12122,50075.88,458744,55684.59,75400
11/24/1981,503090.25,441022.41,36380.46,12127,51071.09,467437.44,54607.54,75800
11/25/1981,503552.31,444631.03,36390.49,12132,51694.54,476253.5,53315.08,75500
11/26/1981,503552.31,447664.28,36380.46,12137,52405.05,485221,53000,75500
11/27/1981,503777.69,449421.09,36380.46,12142,53084.06,494196.44,52458.69,75600
11/28/1981,503777.69,453050.5,36380.46,12147,54139.11,503481,49890,75500
11/29/1981,503777.69,455203.38,36380.46,12152,54923.06,512977,48730,75700
11/30/1981,503090.25,457556.28,36360.97,12158,55673.55,522169.38,46822.97,75800
12/1/1981,504014.34,460392.63,36341.45,12157,56434.34,531352.44,46297.03,75800
12/2/1981,504938.47,463251.88,36360.97,12158,57247.6,541323.69,45240,75600
12/3/1981,504938,466030.66,36341.45,12159,57942.36,548844,45765.94,76100
12/4/1981,504938,468533.34,36331.92,12160,58731.98,558229.06,45028.59,75900
12/5/1981,505160,471054.41,36341.45,12161,59398.91,567385,44080,76100
12/6/1981,506090,473974.44,36351.43,12162,60166.29,576693,43340,76100
12/7/1981,506087.94,477014.47,36360.97,12163,60894.27,585997.81,42703.13,76000
12/8/1981,505860,480470.19,36360.97,12164,61678.74,595306.94,41965.78,76000
12/9/1981,505862.56,483546.34,36370.96,12165,62381.39,604537.25,41542.97,76200
12/10/1981,506324.63,486647.31,36380.46,12166,63136.17,614452.69,40594.22,76200
12/11/1981,505625.91,489970.44,36430.42,12168,63805.33,618425.38,40171.41,76300
12/12/1981,505626,493013.41,36430.42,12168,64619.96,626358,39440,76300
12/13/1981,506090,496262.63,36430.42,12170,65397.27,634456,38510,76300
12/14/1981,506090,499349.41,36481.84,12171,66232.17,642663.81,37883.98,76500
12/15/1981,506090,503530.38,36543.34,12172,67178.11,650884.19,37676.37,77100
12/16/1981,507242.22,506858.09,36512.34,12180,67884.61,661493.75,36121.89,77000
12/17/1981,507242.22,509619.38,36502.34,12188,68496.16,674521.56,36643.42,77100
12/18/1981,507242,511993.22,36471.34,12196,69317.58,685524,36435.82,77100
12/19/1981,507010,515381.78,36491.83,12204,70361.38,692981,35920,77500
12/20/1981,508180,520199.28,36635.53,12213,71473.02,700469,36230,77800
12/21/1981,510730,524451.31,36697.28,12221,72169.4,708170,35810,77800
12/22/1981,510960,528022.5,36738.53,12229,72872.7,717704.5,34876.27,77600
12/23/1981,509568.47,531305.81,36738.53,12237,73529.11,727230.88,36851.03,77700
12/24/1981,510272.03,533987.88,36738.53,12245,74455.47,736796.88,36640,78000
12/25/1981,510737.28,537313.94,36759.14,12253,74781.75,745103,36330,78000
12/26/1981,510033.72,540762.31,36769.24,12262,75382.36,753410,37060,78000
12/27/1981,510033.72,544017.44,36789.86,12270,76155.45,761716,36640,78000
12/28/1981,510034,546957.69,36800.46,12278,76767.02,769649.88,36851.03,78100
12/29/1981,512360,550272.69,36851.88,12286,77612.24,778061.81,37058.63,78300
12/30/1981,512590,553404.5,36997.03,12294,78349.6,786608.31,37468.77,78300
12/31/1981,512590,555943.06,37069.54,12303,78922.7,795135.94,37367.5,78500
1/1/1982,513750,559002.69,37163.55,12332,79729.36,800189,37470,78700
1/2/1982,513520,561466.81,37194.61,12347,80782.13,807563,37470,78700
1/3/1982,513520,564142.94,37320.11,12363,81312.2,815000,37470,78700
1/4/1982,513990,567145.5,37425.04,12378,81848.78,823369,37470,79000
1/5/1982,515150,569436.88,37477.32,12394,82327.42,830938.38,37680,79200
1/6/1982,515150,571103.81,37519.45,12410,83109.57,838507.94,37570,78700
1/7/1982,515150,571941.56,37561.62,12425,83533.27,846077.44,37260,78300
1/8/1982,515610,570267.31,37624.94,12441,84081.38,853681.19,36851.03,78200
1/9/1982,515380,568912.56,37646.04,12456,85255.34,861480,36540,78200
1/10/1982,515150,570476.19,37741.02,12472,85623.22,869270,36120,78600
1/11/1982,514920,571941.56,37741.02,12488,85923.34,872550,35813.01,78500
1/12/1982,514450,573620.69,37741.02,12503,86703.27,875830,35605.41,78500
1/13/1982,514450,575407.94,37751.34,12519,87125.59,879105.38,35291.48,78800
1/14/1982,514680,578151.06,38113.38,12535,87919.52,887310,35090,78700
1/15/1982,515151.53,581228.19,38199.11,12545,88533.91,896397.81,34980,78600
1/16/1982,515151.53,585179.88,38338.49,12555,89273.91,904403,34460,79100
1/17/1982,516082.03,588400.38,38360,12566,90023.11,912400,34150,79000
1/18/1982,516082.03,591427.06,38435.21,12576,90587.63,920401.69,34050.92,79000
1/19/1982,516082.03,594464.25,38500,12587,91093.74,928807.19,33736.99,79400
1/20/1982,516082.03,597409.94,38571.48,12597,91858.2,936412.88,33428.12,79200
1/21/1982,516082.03,600195,38664.1,12608,92371.49,944618.75,33012.91,79300
1/22/1982,515843.72,602908.5,38746.38,12618,92887.57,953267.56,32906.58,79700
1/23/1982,516540,606585.75,38900.96,12629,93794.55,960174,32490,80100
1/24/1982,517940,609333.94,38715.24,12639,94318.58,967086,32290,80200
1/25/1982,517940,612089.38,38715.24,12650,94581.59,974425.56,32283.77,80300
1/26/1982,518170,614752.88,38509.99,12660,95174.8,981414.06,31974.9,80500
1/27/1982,518630,617747.25,38509.99,12671,95375.42,988951.5,31767.29,80200
1/28/1982,518400,620330.06,38166.67,12681,95908.37,996488.88,31250.82,80200
1/29/1982,518396.97,622918.31,37456.31,12681,96509.7,1004026.25,31559.69,80300
1/30/1982,517940,625522.81,37121.86,12681,96778.93,1009801,31150,80300
1/31/1982,519330,628681.69,37121.86,12681.93,97184.21,1016898,31040,80400
2/1/1982,518400,631524.63,36717.9,12691,97591.2,1016891.81,31043.22,80500
2/2/1982,518170,634713.81,36400,12700,97929.91,1031763.06,30628.01,80600
2/3/1982,518400,637589.5,36360.97,12709,98273.16,1039060.88,30729.28,80600
2/4/1982,518170,639918.94,36360.97,12718,98664.38,1045891.5,30628.01,80600
2/5/1982,517239.5,640695.63,36370.96,12728,98992.94,1053189.38,30628.01,80600
2/6/1982,517700,641586.5,36370.96,12737,98992.94,1057739,30730,80800
2/7/1982,517470,643259.06,36370.96,12746,99650.01,1062296,30730,80800
2/8/1982,516774.25,644826.56,36370.96,12755,100243.64,1066405.5,30936.88,80700
2/9/1982,516780,646283.19,36370.96,12765,100243.64,1071487.75,31144.49,80800
2/10/1982,516309,648308.56,36370.96,12774,100642.41,1075695.5,31250.82,80900
2/11/1982,516540,649998.63,36380.46,12783,100840.81,1079926.13,31250.82,81100
2/12/1982,516310,652147,36380.46,12792,100909.21,1087884.25,31352.09,81000
2/13/1982,516080,654695.06,36380.46,12802,100974.38,1094434,31460,81000
2/14/1982,516540,658522.31,21360.96,12811,101444.73,1100991,31660,81100
2/15/1982,518170,661931.19,32714.44,12820,101779.34,1107548,33010,81200
2/16/1982,519560,666022.44,34273.88,12829,102048.95,1113176.5,33944.59,81300
2/17/1982,519560,670024.5,34273.88,12839,102521.08,1119842,35810,81300
2/18/1982,519560,673717.13,34273.88,12835,102928.91,1127545,36020.62,81300
2/19/1982,519100,676526.88,34192.55,12831,103405.1,1146797.88,36228.22,81400
2/20/1982,519100,677881.19,34192.55,12827,104024.48,1154988,34570,81500
2/21/1982,519560,679348.31,35191.38,12823,104576.63,1163172,33950,81500
2/22/1982,519560,682181.56,35484.61,12819,105128.3,1171557.5,33736.99,81600
2/23/1982,519330,683886.25,35589.7,12815,105339,1179944,33114.18,81700
2/24/1982,519330,685367.06,35589.7,12811,105617.99,1195247,32906.58,81700
2/25/1982,518870,685255.94,35924.84,12807,105845,1207079.63,32390.1,81800
2/26/1982,518870,685595.19,36118.11,12803,106055,1215610,31873.63,81800
2/27/1982,518170,686169.5,36283.03,12799,106475,1224140,32080,81800
2/28/1982,517940,686510.5,36283.03,12796,106895,1232667,32800,81800
3/1/1982,517240,686169.5,36390.49,12807,107385,1240228,33320,82000
3/2/1982,517010,685595.19,36614.99,12819,108020,1248797,34359.8,82200
3/3/1982,516540,683658.69,36748.55,12831,108730,1260387.63,34775,82300
3/4/1982,516080,678779.75,36944.88,12842,109370,1271117.38,35190.21,82300
3/5/1982,514447.97,671589.94,37090.33,12854,110015,1279848.5,35397.81,82300
3/6/1982,513517.47,664469.94,37183.9,12865,110515,1292190,36230,82400
3/7/1982,512360,657318.88,37341.07,12877,110945,1304521,36850,82400
3/8/1982,512133,649998.63,37487.62,12888,111950,1309654.63,37575.1,82200
3/9/1982,512133.06,642479.88,37592.98,12900,112600,1329438.38,37367.5,82400
3/10/1982,509568.47,635269.13,37698.68,12912,112664.29,1342009.13,36952.3,82200
3/11/1982,506550,629007.31,37995.65,12923,113232.49,1354554.25,36643.42,82700
3/12/1982,505625.91,623029.44,38081.05,12935,113730.22,1363471.25,36020.62,82400
3/13/1982,503777.69,616464.88,38209.57,12946,114517.87,1377785,36640,82600
3/14/1982,501929.5,610177.13,38360,12958,115169.53,1392176,36640,82800
3/15/1982,500780,604065.88,38520.46,12970,115675.66,1406578,36537.09,82700
3/16/1982,498469.75,597740.44,38561.48,12975,116405.38,1420953.25,37367.5,83200
3/17/1982,496159.5,590022.06,38602.46,12981,116917.05,1436173,37266.23,83100
3/18/1982,494322.56,579531.69,38715.24,12986,117582.36,1450835.88,36851.03,83200
3/19/1982,491550.25,569539,38777.06,12992,117950.74,1455714.63,36020.62,83200
3/20/1982,489240,559822.19,38818.32,12997,118247.85,1472011,35710,83200
3/21/1982,486005.66,549766,38848.98,13003,118545.6,1488551,36330,83400
3/22/1982,483470,539295.56,38911.02,13009,118844.1,1504588,36537.09,83200
3/23/1982,480951.94,528837.88,38973.15,13014,119143.35,1521166,43125.94,83200
3/24/1982,477740,521713.59,38983.78,13020,119443.47,1532825.75,49885.78,83000
3/25/1982,475221.94,510507.59,39087.01,13025,119891.18,1548603.75,56761.64,82800
3/26/1982,472692.69,498093.75,39160.03,13031,120270.58,1555915.5,66330.38,82900
3/27/1982,469491.94,480170.16,39253.58,13036,120647.49,1554792,73730,83000
3/28/1982,466738.84,461153.72,39441.84,13042,121942.13,1553103,78020,83400
3/29/1982,464444.63,442675.91,39567.33,13048,122174.23,1549726,81281.8,83400
3/30/1982,462385.41,423423.91,39714.89,13048,122327.89,1549730.75,84119.73,83400
3/31/1982,459639.5,404378.13,39830.91,13048,123099.46,1548026.5,85870.27,83600
4/1/1982,457596.47,385054.16,39915.71,13047.7,123560.99,1555918,86916.05,84000
4/2/1982,453499.28,366938.03,40021.95,13059,124184.15,1563227.25,87615.14,83700
4/3/1982,449402.06,349412.53,40149.82,13071,124420.52,1567177,87960,83800
4/4/1982,446448.53,331566,40267.12,13082,124496.84,1571118,87270,83500
4/5/1982,442362.44,318187.72,40331.42,13094,124653.55,1575624.25,88893.95,83500
4/6/1982,438265.25,311321.81,40427.69,13106,124810.33,1578428,88660.92,83700
4/7/1982,434881.16,303743.97,40470.74,13118,125047.89,1577301,88427.89,83400
4/8/1982,430818.19,296103.69,40578.45,13129,125205.17,1577301,89126.98,83600
4/9/1982,426986.44,288730.19,40651.04,13141,125359.06,1572793,89473.67,83300
4/10/1982,422923.47,281309.75,40733.23,13153,125597.67,1570555,88900,83400
4/11/1982,422703.25,275383.75,41198.25,13164,126230.98,1568303,89130,84200
4/12/1982,419543.19,268610.72,41731.21,13176,125991.16,1566058.5,88893.95,84300
4/13/1982,414146.38,254974.86,42250.24,13188,125516.73,1569989.25,88547.25,84300
4/14/1982,411460.56,242108.31,42753.45,13200,124890.81,1569989.25,88314.22,84100
4/15/1982,407879.47,229632.05,43304.96,13211.9,124496.84,1572244,89013.3,84100
4/16/1982,403414,215833.97,43435.83,13219,124028.03,1575047,89939.73,84200
4/17/1982,397600,203293.19,43163.91,13227,123405.78,1578436,90530,84100
4/18/1982,392240,191829.81,42839.57,13235,122790.39,1581251,89830,84000
4/19/1982,386259.31,179233.22,42570.85,13178,121942.13,1584640.25,91104.87,84000
4/20/1982,380051.28,167129.7,42282,13122.12,121482.93,1587462.75,91104.87,83900
4/21/1982,372296.59,156118.28,42069.63,13037,120877.13,1590900.25,90525.14,83800
4/22/1982,365267.5,145416.42,41815.55,12952,120119.38,1593191.75,90871.84,83800
4/23/1982,358467.91,136650.52,41794.46,12868,119817.68,1595483.38,91337.89,83500
4/24/1982,351668.34,130332.91,41900.06,12849,119590.05,1598337,90991.2,83600
4/25/1982,345344.63,126305.04,42410.26,12831,119293.2,1601198,91224.22,83500
4/26/1982,339485.19,123674.28,43055.54,12813,118618.32,1603476,91923.3,83900
4/27/1982,334494.63,122899.58,43731.44,12794,118618.32,1608059.25,90871.84,83600
4/28/1982,328200.75,123815.43,44608,12776,118618.32,1612073,90290,84100
4/29/1982,323903.09,127580.54,45634.85,12758,118618.32,1614375.13,90990,84100
4/30/1982,318967.72,129488.09,43621.64,12739,118618.32,1619517.25,91104.87,84500
5/1/1982,314671.53,131976.42,43643.57,12740,119460,1628671,91570,84700
5/2/1982,310385.81,138054.19,43676.21,12715,120140,1637828,90990,84900
5/3/1982,306728.81,148486.44,53026.73,12691,120895,1646443.5,90760,85500
5/4/1982,303330,157500.53,56189.72,12667,121575,1648768.88,92160,85500
5/5/1982,301413.84,161323.67,58059.41,12643,122260,1660962.75,95790,85600
5/6/1982,298234.44,162224.2,59545.23,12619,122945,1666209,94490,85800
5/7/1982,295686.75,164234.47,61673.5,12595,124108.02,1671426.88,93900,85900
5/8/1982,295262.13,165414,63855.55,12569,124184.15,1676644.63,94250,86000
5/9/1982,292082.69,166731.39,66407.05,12542,124184.15,1677236,94020,86100
5/10/1982,290384.25,167593.84,68920.63,12516,124184.15,1677807.38,94600,86200
5/11/1982,288903.28,165873.38,70513.94,12490,127105.2,1675482,94564,86200
5/12/1982,288478.66,160748.98,71878.64,12463,127340.22,1673752.13,94684,86000
5/13/1982,288696.16,154387.63,73122.55,12437,127649.18,1670264.13,94564,86200
5/14/1982,289959.63,149940.17,74374.43,12410.76,128816.33,1667371.63,94191,86400
5/15/1982,292082.69,148691.77,75758.13,12429,130382.76,1655177.75,94192,86100
5/16/1982,295686.75,150846.63,77117.32,12447,131890.23,1650527,94684,86300
5/17/1982,298234.44,156553.94,78513.48,12465,133253.52,1647039,93581,86400
5/18/1982,303112.31,165414,79452.46,12483,133497.86,1644132,94191,86300
5/19/1982,308237.72,175358.02,79787.93,12502,133497.86,1641262,95291,86600
5/20/1982,311454.63,183407.34,79941.17,12520,132934.94,1638408.88,95059,86600
5/21/1982,314032,191599.25,79726.7,12538.51,132131.95,1636111,95180,86700
5/22/1982,318108,201459.69,79361.05,12588,131334.08,1633822,95180,86700
5/23/1982,324112.66,214561.14,78827.54,12637,130780.14,1640113.63,94191,86800
5/24/1982,330595.41,230915.64,78890.49,12687,129832.96,1644713.63,94564,87000
5/25/1982,337535.56,248266.81,79666.2,12736,129832.96,1650527,94932,87200
5/26/1982,346001.53,270283.56,80171.28,12786,129752.38,1652852.38,94564,87500
5/27/1982,356272.78,300447.56,80325.34,12835,129518.72,1655166,94564,87500
5/28/1982,367901.66,323193.22,80789.13,12885.55,131097.44,1658071,94684,87900
5/29/1982,370750,342422.66,80912.5,12889,131175.11,1661558.25,94191,88200
5/30/1982,370535.84,356261.59,80417.85,12893,130224.94,1665613.5,95180,88300
5/31/1982,368993.88,365556.63,80140.48,12897,129361.95,1669101.5,94317,88100
6/1/1982,367462.66,374912.47,80002.56,12885.55,128580.55,1670264.13,94191.02,88100
6/2/1982,362858.19,385147.09,80140.48,13075,127649.18,1673752.13,93825.77,88100
6/3/1982,359570.84,397344.16,80448.69,13265,126708.12,1672589.5,93700.32,88300
6/4/1982,356272.78,409126.88,80525.6,13341,127186.93,1666776.13,93093.58,88500
6/5/1982,353649.31,421099.91,80372.01,13417,127728.45,1659800.13,93093.58,88500
6/6/1982,349473.19,431989.78,80171.28,13493,128193.64,1659800.13,93825.77,88600
6/7/1982,346435.97,442485.53,79987.62,13569,128736.5,1658637.38,93456.06,88800
6/8/1982,343183.09,455015.44,79987.62,13645,129048.84,1656907.63,93456.06,88700
6/9/1982,338838.84,466702.25,80002.56,13721,128816.33,1657503.13,94437.38,89000
6/10/1982,334717.13,478096.59,80002.56,13797,128736.5,1658070.25,95407.71,89000
6/11/1982,333848.28,491388.34,80002.56,13873,128816.33,1658637.38,95635.82,89200
6/12/1982,335797.88,506858.09,80171.28,13950,128580.55,1659813,93700.32,89100
6/13/1982,343606.91,524858.56,80079.05,14027,128816.33,1660395.63,92969.19,89300
6/14/1982,352332.22,547558.94,79971.9,14105,129281.66,1661558.25,91769.07,89300
6/15/1982,363297.22,571313,79818.6,14254,129518.72,1658070.25,90578.48,89400
6/16/1982,377617.81,596315.88,79834.28,14403,129909.75,1656340.38,89871.7,89700
6/17/1982,393347.63,620866.88,79818.6,14553,130621.84,1654015.13,90106.68,89700
6/18/1982,410783.63,647522.56,79650.55,14702,130780.14,1650527,89056.82,90400
6/19/1982,426314.78,674840.5,79650.55,14852,130640,1647039,89056.82,90400
6/20/1982,443717.06,699432.13,79650.55,15001,130405,1647606.13,88705.9,90400
6/21/1982,460550,728639.75,78294.4,15151,130463.61,1644713.63,89871.7,90400
6/22/1982,478657.69,760654.81,78325.7,15197,130382.76,1640117,90931.17,90600
6/23/1982,495934.09,791241.06,78357,15244,131175.11,1633825.75,92367.18,90500
6/24/1982,514221.03,821019.69,78404.24,15306,131532.67,1629242.5,94317.05,91000
6/25/1982,529324.75,854726.56,78482.2,15246,131890.23,1624659.25,94437.38,91400
6/26/1982,543832.31,885355.63,78482.2,15186,133659.66,1621808.75,95864.56,91400
6/27/1982,556491.63,916111.06,78498.21,15126,135205.02,1624092,97248.09,91600
6/28/1982,568030.06,947889.69,78498.21,15066,134471.91,1626392,95291.05,91800
6/29/1982,582205.13,980743.56,78498.21,15006,134063.31,1630388.25,94810.98,91800
6/30/1982,592883.75,1009941.75,78435.58,15006.08,133983.94,1633238.88,93825.77,91700
7/1/1982,601659.81,1037117.13,78247.98,15080,133700,1637822,93456.06,91400
7/2/1982,607877.31,1061782.5,78231.93,15154,133415.14,1640700.5,92726.66,91400
7/3/1982,611703.44,1082198.88,78231.93,15229,133497.86,1645876.38,94563.73,90700
7/4/1982,614561.38,1100659.25,78231.93,15221,133659.66,1659232.88,94810.98,90600
7/5/1982,618387.5,1118479.5,78216.71,15213,133900.91,1670267,95058.96,90400
7/6/1982,618865.75,1131053,78216.71,15206,134225.78,1668534.38,94437.38,90100
7/7/1982,619577.31,1138379.13,78216.71,15198,134551.45,1669697,93945.4,89672
7/8/1982,621968.69,1145742.88,78154.3,15190,134593,1672022.38,93581.1,89400
